id,label
1907,0.243519
1908,0.994122
1909,0.997800
191,0.021125
1910,0.998519
1911,0.666153
1912,0.972491
1913,0.101363
1914,0.999255
1915,0.999741
1916,0.998121
1917,0.482418
1918,0.000012
1919,0.890272
192,0.068838
1920,0.007385
1921,0.232384
1922,0.975149
1923,0.000397
1924,0.017883
1925,0.999987
1926,0.005121
1927,0.000745
1928,0.994521
1929,0.001548
193,0.180425
1930,0.973358
1931,0.034323
1932,0.991290
1933,0.503359
1934,0.000599
1935,0.041383
1936,0.862914
1937,0.999893
1938,0.919432
1939,0.999999
194,0.000326
1940,0.937590
1941,0.999999
1942,0.000464
1943,0.026975
1944,0.001765
1945,0.045247
1946,0.000207
1947,0.999971
1948,0.999999
1949,0.999481
195,0.999824
1950,0.999579
1951,0.001938
1952,0.103676
1953,0.008327
1954,0.999980
1955,0.017644
1956,0.989013
1957,0.011783
1958,0.000124
1959,0.020781
196,0.881451
1960,0.000038
1961,0.006743
1962,0.999784
1963,0.073950
1964,0.222216
1965,0.000359
1966,0.996169
1967,0.000057
1968,0.999998
1969,0.032476
197,0.235558
1970,0.985788
1971,0.000389
1972,0.602581
1973,0.346074
1974,0.003219
1975,0.004170
1976,0.225810
1977,0.737110
1978,0.039768
1979,0.999635
198,0.000066
1980,0.999463
1981,0.968418
1982,0.189225
1983,0.999998
1984,0.945209
1985,0.429607
1986,0.949034
1987,0.995831
1988,0.000011
1989,0.999787
199,0.994644
1990,0.999909
1991,1.000000
1992,0.074374
1993,0.026743
1994,0.779255
1995,0.001028
1996,0.999915
1997,0.999848
1998,0.999963
1999,0.007884
2,0.999995
20,0.020850
200,0.933275
2000,0.111658
2001,0.997262
2002,1.000000
2003,0.008432
2004,0.999840
2005,0.967729
2006,0.993688
2007,0.993119
2008,0.980237
2009,0.999959
201,0.997155
2010,0.165453
2011,0.990126
2012,0.000163
2013,0.512052
2014,0.046490
2015,0.055185
2016,0.153857
2017,0.010471
2018,0.000690
2019,0.022667
202,0.013826
2020,0.019147
2021,0.028708
2022,0.185740
2023,0.905342
2024,0.001284
2025,0.013871
2026,0.015234
2027,0.062851
2028,0.001798
2029,0.000567
203,0.999984
2030,0.533434
2031,0.110995
2032,0.318905
2033,0.629731
2034,0.042993
2035,0.999968
2036,0.004686
2037,0.442446
2038,0.506916
2039,0.503756
204,0.999995
2040,0.999903
2041,0.987948
2042,0.989507
2043,0.760441
2044,0.009195
2045,0.055299
2046,0.970387
2047,0.006895
2048,0.024778
2049,0.004528
205,0.000007
2050,1.000000
2051,0.023010
2052,0.988347
2053,0.064483
2054,0.987152
2055,0.999524
2056,0.999835
2057,0.571201
2058,0.042258
2059,0.982561
206,0.009272
2060,0.999576
2061,0.347653
2062,0.999965
2063,0.175919
2064,0.938597
2065,0.984691
2066,0.003437
2067,0.961834
2068,0.004575
2069,0.999937
207,0.856249
2070,0.904593
2071,0.949893
2072,0.002739
2073,0.570528
2074,0.858734
2075,0.003764
2076,0.077491
2077,0.997563
2078,0.999956
2079,0.068803
208,0.011941
2080,0.267874
2081,0.999718
2082,0.953987
2083,0.977890
2084,0.999979
2085,0.996492
2086,0.972314
2087,0.020903
2088,0.016795
2089,0.001174
209,0.547101
2090,0.002780
2091,0.469171
2092,0.998176
2093,0.000138
2094,0.949781
2095,1.000000
2096,0.092522
2097,0.234378
2098,0.104119
2099,0.767775
21,0.999998
210,0.000016
2100,0.001543
2101,0.998839
2102,0.992060
2103,0.897554
2104,0.937994
2105,0.003355
2106,0.000470
2107,0.999376
2108,0.005451
2109,0.999998
211,0.999818
2110,1.000000
2111,0.999985
2112,0.000015
2113,0.000005
2114,0.999886
2115,0.542148
2116,0.000906
2117,0.232814
2118,0.121333
2119,0.998799
212,0.999582
2120,0.999727
2121,0.998923
2122,1.000000
2123,0.991879
2124,0.161660
2125,0.996755
2126,0.999984
2127,0.176066
2128,0.002375
2129,0.983885
213,0.292077
2130,0.505457
2131,0.000280
2132,0.093181
2133,0.009133
2134,0.998592
2135,0.999969
2136,0.999953
2137,0.022538
2138,0.688361
2139,0.004326
214,0.123970
2140,0.478834
2141,0.001461
2142,0.522231
2143,0.999771
2144,0.000240
2145,0.939967
2146,0.999997
2147,0.007956
2148,0.932137
2149,0.000027
215,0.999956
2150,0.007187
2151,0.056243
2152,0.000016
2153,0.408097
2154,0.999628
2155,0.747746
2156,0.119439
2157,0.999956
2158,0.944651
2159,0.613171
216,0.938063
2160,0.953349
2161,0.000885
2162,0.001402
2163,1.000000
2164,0.003955
2165,0.002173
2166,0.081342
2167,0.019547
2168,0.000814
2169,0.054285
217,0.999398
2170,0.026521
2171,0.996612
2172,0.230909
2173,0.868008
2174,0.999997
2175,0.999233
2176,0.890341
2177,0.959414
2178,0.964795
2179,0.999854
218,0.000199
2180,0.999931
2181,0.120517
2182,0.999425
2183,0.002163
2184,0.960059
2185,0.999702
2186,0.996259
2187,0.000823
2188,0.007852
2189,1.000000
219,0.966153
2190,0.000998
2191,0.000484
2192,0.455840
2193,0.211074
2194,0.535003
2195,0.138471
2196,0.999998
2197,0.999956
2198,0.751377
2199,0.087570
22,0.041716
220,0.999895
2200,0.000033
2201,0.245693
2202,0.999994
2203,0.007820
2204,0.881320
2205,0.000134
2206,0.019922
2207,0.000189
2208,0.000875
2209,0.998630
221,0.000578
2210,0.999952
2211,0.999894
2212,0.999569
2213,0.012197
2214,0.999956
2215,1.000000
2216,0.997390
2217,0.999840
2218,0.178763
2219,0.022025
222,0.999997
2220,0.997342
2221,0.999999
2222,0.999896
2223,0.997395
2224,0.061332
2225,0.468807
2226,0.998376
2227,0.005357
2228,0.998952
2229,0.999975
223,0.999102
2230,0.991151
2231,0.000006
2232,0.988931
2233,0.002291
2234,0.193113
2235,0.002701
2236,0.464757
2237,0.002482
2238,0.971689
2239,0.114447
224,0.001288
2240,0.999968
2241,0.999999
2242,0.001180
2243,0.260225
2244,0.226350
2245,0.001254
2246,0.999346
2247,0.080993
2248,0.847724
2249,0.071639
225,0.893614
2250,0.955320
2251,0.120762
2252,0.063988
2253,0.998184
2254,0.084052
2255,0.997299
2256,0.262596
2257,0.045126
2258,0.990247
2259,0.941177
226,0.999685
2260,0.991482
2261,0.992280
2262,0.088805
2263,0.988094
2264,0.898564
2265,0.876149
2266,0.001530
2267,0.998493
2268,0.000012
2269,0.452537
227,0.997549
2270,0.080624
2271,0.999900
2272,0.999996
2273,0.000137
2274,0.012839
2275,0.999766
2276,0.992567
2277,0.008853
2278,0.056385
2279,0.133873
228,0.004393
2280,0.998823
2281,0.999843
2282,0.001152
2283,0.359486
2284,0.972429
2285,0.999959
2286,0.027690
2287,0.000138
2288,0.058113
2289,0.008430
229,0.999752
2290,0.704120
2291,0.972261
2292,0.000076
2293,0.004870
2294,0.921798
2295,0.999701
2296,0.086283
2297,0.150697
2298,0.003487
2299,0.565302
23,0.999929
230,0.050200
2300,0.999995
2301,0.999982
2302,0.110560
2303,0.126389
2304,0.998619
2305,0.949259
2306,0.999861
2307,0.000008
2308,0.465038
2309,0.005343
231,0.999883
2310,0.999628
2311,0.998767
2312,0.001273
2313,1.000000
2314,0.963076
2315,0.112244
2316,0.971438
2317,0.010125
2318,0.680140
2319,0.999971
232,0.019825
2320,0.018494
2321,0.005068
2322,1.000000
2323,0.000544
2324,0.925715
2325,0.941438
2326,0.357886
2327,0.923040
2328,0.011169
2329,0.001627
233,0.003194
2330,0.004028
2331,0.006959
2332,0.029524
2333,0.999997
2334,0.999952
2335,0.003839
2336,0.986492
2337,0.011918
2338,0.002169
2339,0.970106
234,0.034729
2340,0.996466
2341,0.000916
2342,0.999801
2343,0.000002
2344,0.002291
2345,0.928928
2346,0.000287
2347,0.849517
2348,0.003429
2349,0.004400
235,0.999757
2350,1.000000
2351,0.898176
2352,0.022176
2353,0.092990
2354,0.000251
2355,0.817229
2356,0.001326
2357,0.994713
2358,0.999997
2359,0.986057
236,0.974112
2360,0.000199
2361,0.972583
2362,0.625636
2363,0.009164
2364,0.000118
2365,0.952014
2366,1.000000
2367,0.000301
2368,1.000000
2369,0.013525
237,0.001006
2370,0.532480
2371,0.040122
2372,0.999866
2373,0.997863
2374,0.999997
2375,0.232822
2376,1.000000
2377,0.002509
2378,0.992911
2379,0.007788
238,0.910195
2380,0.005512
2381,0.999990
2382,0.013095
2383,0.999007
2384,0.713464
2385,0.999966
2386,0.971359
2387,0.007715
2388,0.943267
2389,0.970190
239,0.003280
2390,0.014244
2391,0.999732
2392,0.878376
2393,0.996227
2394,0.001116
2395,0.001012
2396,0.011993
2397,0.041940
2398,0.893672
2399,0.000064
24,0.983452
240,0.988921
2400,0.999987
2401,0.000497
2402,0.899549
2403,0.883314
2404,0.997490
2405,0.042261
2406,0.995299
2407,0.009759
2408,0.899379
2409,0.999783
241,0.999401
2410,0.024036
2411,0.196041
2412,0.995490
2413,0.000013
2414,0.000023
2415,0.128728
2416,0.999734
2417,0.023376
2418,0.016049
2419,0.013025
242,0.965396
2420,0.099136
2421,0.000225
2422,0.975052
2423,0.262335
2424,0.005896
2425,0.000002
2426,0.004995
2427,0.007088
2428,0.999082
2429,0.024401
243,0.004301
2430,0.990049
2431,0.996335
2432,0.907148
2433,0.151303
2434,0.028250
2435,0.038651
2436,0.011105
2437,1.000000
2438,0.999447
2439,0.030828
244,0.518061
2440,0.008680
2441,0.010870
2442,0.999985
2443,0.087162
2444,1.000000
2445,0.996652
2446,0.003234
2447,0.999919
2448,0.911508
2449,0.197594
245,0.999774
2450,0.874048
2451,0.999956
2452,0.982159
2453,0.000179
2454,0.069684
2455,0.653486
2456,0.281769
2457,1.000000
2458,0.149536
2459,0.999586
246,0.381592
2460,0.004761
2461,0.000420
2462,0.999999
2463,0.095112
2464,0.935752
2465,0.998381
2466,0.998303
2467,0.999938
2468,0.993257
2469,0.998549
247,0.999999
2470,0.955367
2471,0.272464
2472,0.468546
2473,0.040821
2474,0.999956
2475,0.002602
2476,1.000000
2477,0.017277
2478,0.992126
2479,0.007614
248,0.001377
2480,0.000200
2481,0.999996
2482,0.696528
2483,0.989731
2484,0.999992
2485,0.003030
2486,0.010758
2487,0.999998
2488,0.099427
2489,0.997534
249,0.006890
2490,0.998807
2491,0.999987
2492,0.004544
2493,0.000003
2494,0.999961
2495,0.020048
2496,0.192448
2497,0.022027
2498,0.999882
2499,0.000390
25,0.034915
250,0.999956
2500,0.000152
2501,0.010585
2502,0.018826
2503,0.178678
2504,0.981005
2505,0.999831
2506,0.999849
2507,1.000000
2508,0.121713
2509,0.999980
251,1.000000
2510,0.997578
2511,0.876175
2512,0.000988
2513,0.001498
2514,0.998065
2515,0.991116
2516,0.009738
2517,0.009759
2518,0.999661
2519,0.000491
252,0.000046
2520,0.999997
2521,0.211989
2522,0.006694
2523,0.987403
2524,0.021762
2525,0.127905
2526,0.069740
2527,0.999990
2528,0.184518
2529,0.125240
253,0.999904
2530,0.034411
2531,0.000941
2532,0.974070
2533,0.999852
2534,0.004741
2535,0.020762
2536,0.008203
2537,0.999998
2538,0.060509
2539,0.984327
254,0.038298
2540,0.112026
2541,0.999312
2542,0.074246
2543,0.828018
2544,0.997988
2545,0.000066
2546,0.999075
2547,0.998069
2548,0.005307
2549,0.004783
255,0.530601
2550,0.002540
2551,0.002248
2552,0.999995
2553,0.011803
2554,0.000759
2555,1.000000
2556,0.986240
2557,0.150253
2558,0.000686
2559,0.999968
256,0.012228
2560,1.000000
2561,0.999999
2562,0.999995
2563,0.000062
2564,0.018848
2565,0.021176
2566,0.999368
2567,0.027686
2568,0.874998
2569,0.999979
257,0.986813
2570,0.985445
2571,0.000191
2572,0.004916
2573,0.998279
2574,0.000276
2575,0.948175
2576,0.070790
2577,0.996705
2578,0.000435
2579,0.749356
258,0.999890
2580,0.000741
2581,0.999172
2582,0.999641
2583,0.997954
2584,0.049696
2585,0.000045
2586,0.006349
2587,0.019170
2588,0.096532
2589,0.997778
259,0.001723
2590,0.999888
2591,0.045315
2592,0.004721
2593,0.117316
2594,0.999619
2595,0.006893
2596,0.332253
2597,0.000340
2598,0.843862
2599,0.999696
26,0.989435
260,0.011828
2600,0.588701
2601,0.815965
2602,0.999969
2603,0.018277
2604,0.496388
2605,0.854374
2606,0.934467
2607,0.011242
2608,0.003129
2609,0.999988
261,0.000756
2610,0.008362
2611,0.006644
2612,0.998098
2613,0.993826
2614,0.938119
2615,0.009504
2616,0.988056
2617,1.000000
2618,0.128807
2619,0.003066
262,0.875253
2620,0.004499
2621,0.000119
2622,0.000433
2623,0.000433
2624,0.258028
2625,0.002819
2626,0.999892
2627,0.999999
2628,0.999059
2629,0.999593
263,0.005802
2630,0.000068
2631,0.116708
2632,0.001280
2633,0.129733
2634,0.999035
2635,0.999988
2636,0.466140
2637,0.010492
2638,0.340777
2639,0.013965
264,0.003306
2640,0.000682
2641,0.859174
2642,0.985680
2643,0.999756
2644,0.996657
2645,0.841753
2646,0.001846
2647,0.239464
2648,0.993276
2649,0.002310
265,0.986730
2650,0.130947
2651,0.995744
2652,0.047350
2653,0.013377
2654,0.102529
2655,0.000056
2656,0.999921
2657,0.066549
2658,0.000410
2659,0.844859
266,0.001048
2660,0.000051
2661,0.999190
2662,0.069848
2663,0.999995
2664,0.993128
2665,0.003228
2666,0.150759
2667,0.011078
2668,0.018827
2669,0.006327
267,0.001288
2670,0.005957
2671,0.983804
2672,0.002457
2673,0.287938
2674,0.040843
2675,0.007456
2676,0.097068
2677,0.007733
2678,0.998025
2679,0.954966
268,0.000106
2680,0.991899
2681,0.000062
2682,0.999996
2683,0.992577
2684,0.996748
2685,0.067362
2686,0.000213
2687,0.002257
2688,0.022625
2689,1.000000
269,0.934089
2690,0.008688
2691,0.999544
2692,0.919129
2693,0.097624
2694,0.045314
2695,0.999872
2696,0.001794
2697,0.999882
2698,0.007487
2699,0.004948
27,0.999965
270,1.000000
2700,0.992144
2701,0.074114
2702,0.944574
2703,0.003366
2704,0.999987
2705,0.013716
2706,0.094530
2707,0.005155
2708,0.000078
2709,0.999866
271,0.999830
2710,0.999967
2711,0.020267
2712,0.937957
2713,0.023807
2714,0.693433
2715,0.000456
2716,0.959912
2717,0.917969
2718,0.999954
2719,0.999995
272,0.000735
2720,0.676750
2721,0.999891
2722,0.999998
2723,0.125370
2724,0.999913
2725,0.001011
2726,0.074941
2727,0.492732
2728,0.004740
2729,0.029523
273,0.874887
2730,0.996524
2731,0.037904
2732,0.999795
2733,0.001290
2734,0.000982
2735,0.028723
2736,0.019030
2737,0.998611
2738,0.889331
2739,0.998896
274,0.033958
2740,0.976475
2741,0.030022
2742,0.002673
2743,0.999331
2744,0.999633
2745,0.999821
2746,0.013324
2747,0.289423
2748,0.936943
2749,0.036800
275,0.000235
2750,0.001158
2751,0.961838
2752,0.990430
2753,0.690125
2754,0.007215
2755,0.978952
2756,1.000000
2757,0.999999
2758,0.008569
2759,0.998706
276,0.536809
2760,0.014859
2761,0.837624
2762,0.007948
2763,0.999842
2764,0.007727
2765,0.004713
2766,0.999888
2767,0.999542
2768,0.999999
2769,0.029035
277,0.999694
2770,0.998864
2771,1.000000
2772,0.062244
2773,0.012435
2774,0.983162
2775,0.263731
2776,0.999214
2777,0.996451
2778,1.000000
2779,0.007172
278,0.044720
2780,0.000002
2781,0.090265
2782,0.000633
2783,0.000103
2784,0.001653
2785,0.006858
2786,0.633088
2787,0.716999
2788,0.997715
2789,0.994868
279,0.005307
2790,0.193303
2791,0.989261
2792,0.960960
2793,0.000295
2794,0.001211
2795,0.994049
2796,0.999580
2797,0.068948
2798,0.984227
2799,0.010810
28,0.001069
280,0.993822
2800,0.999998
2801,0.945487
2802,0.999609
2803,0.083304
2804,0.958628
2805,0.030968
2806,0.998973
2807,0.001538
2808,0.135653
2809,0.001074
281,0.987777
2810,0.000001
2811,0.074198
2812,0.003162
2813,0.514942
2814,0.001263
2815,0.002121
2816,0.019003
2817,0.007043
2818,0.000679
2819,0.351013
282,0.999985
2820,0.999850
2821,0.903281
2822,0.999280
2823,0.000359
2824,0.993882
2825,0.134126
2826,0.999900
2827,0.999956
2828,0.000253
2829,0.681900
283,0.006599
2830,0.987888
2831,0.000016
2832,0.696245
2833,0.999939
2834,0.999969
2835,0.763426
2836,0.222588
2837,0.000030
2838,0.000154
2839,0.154967
284,0.995723
2840,0.001567
2841,0.033383
2842,0.207562
2843,0.999322
2844,0.999694
2845,0.999722
2846,0.974625
2847,0.996785
2848,0.007493
2849,0.076799
285,0.004844
2850,0.003120
2851,0.044380
2852,0.010999
2853,0.000089
2854,0.000377
2855,0.999261
2856,0.997507
2857,0.000109
2858,0.011082
2859,0.138298
286,0.999386
2860,0.844800
2861,0.968789
2862,0.287516
2863,0.001797
2864,0.999943
2865,0.002882
2866,0.001563
2867,0.999950
2868,0.999341
2869,0.017960
287,0.002832
2870,0.999973
2871,0.999838
2872,0.016024
2873,0.000083
2874,0.003663
2875,0.975706
2876,0.996956
2877,0.939018
2878,0.998440
2879,0.998678
288,0.000594
2880,0.026396
2881,0.999861
2882,0.902606
2883,0.008109
2884,0.999773
2885,0.693200
2886,0.000450
2887,0.000375
2888,0.031091
2889,0.988811
289,0.997144
2890,0.460686
2891,0.999966
2892,0.999997
2893,0.018221
2894,0.878615
2895,0.999991
2896,0.000146
2897,0.000390
2898,0.928628
2899,0.119168
29,0.964039
290,0.003396
2900,0.999997
2901,0.002380
2902,0.178924
2903,0.019628
2904,0.434395
2905,0.992799
2906,0.000220
2907,0.997860
2908,0.073223
2909,0.001242
291,0.089601
2910,0.993209
2911,0.999995
2912,1.000000
2913,0.730861
2914,0.657740
2915,0.000767
2916,0.999988
2917,0.000637
2918,0.101329
2919,0.988976
292,0.980476
2920,0.003708
2921,0.004979
2922,0.018707
2923,0.999932
2924,0.948584
2925,1.000000
2926,0.940858
2927,0.993095
2928,0.999967
2929,0.134144
293,0.999260
2930,0.001228
2931,0.998979
2932,0.036736
2933,0.000600
2934,0.001232
2935,0.002853
2936,0.979617
2937,0.000232
2938,0.001473
2939,0.997763
294,0.854657
2940,0.975942
2941,0.002658
2942,0.013661
2943,0.150246
2944,0.002407
2945,0.995688
2946,0.999892
2947,0.000058
2948,0.999957
2949,0.971121
295,0.004243
2950,0.695066
2951,0.994128
2952,1.000000
2953,0.009534
2954,0.021236
2955,0.054245
2956,0.999647
2957,0.006549
2958,0.358347
2959,0.006061
296,0.999998
2960,0.422517
2961,0.484163
2962,0.006990
2963,0.003597
2964,0.999997
2965,0.008479
2966,0.000308
2967,0.007070
2968,0.001116
2969,0.952636
297,1.000000
2970,0.065214
2971,0.999991
2972,0.877641
2973,0.073782
2974,0.999360
2975,0.916635
2976,0.315306
2977,0.550663
2978,0.009668
2979,0.935718
298,0.956438
2980,0.001356
2981,0.812503
2982,0.999988
2983,0.000032
2984,0.983560
2985,0.004986
2986,0.010255
2987,0.000340
2988,0.999958
2989,0.014405
299,0.999980
2990,0.999834
2991,0.000044
2992,0.999916
2993,0.219234
2994,0.000635
2995,0.110188
2996,0.998614
2997,0.001605
2998,0.999967
2999,0.005171
3,0.992407
30,0.925472
300,0.009312
3000,0.998814
3001,0.998805
3002,0.961273
3003,0.087097
3004,0.005475
3005,0.111387
3006,0.510746
3007,0.999538
3008,0.001422
3009,0.999920
301,0.001903
3010,0.057031
3011,0.961646
3012,0.000108
3013,0.284835
3014,0.001011
3015,0.648689
3016,0.999979
3017,0.180496
3018,0.999424
3019,0.999998
302,0.014393
3020,0.110786
3021,0.991001
3022,0.063096
3023,0.036017
3024,1.000000
3025,0.000236
3026,0.002045
3027,0.016606
3028,0.999231
3029,0.931594
303,0.000050
3030,0.219837
3031,0.305201
3032,0.999997
3033,0.018015
3034,0.000135
3035,0.002537
3036,0.000777
3037,0.613740
3038,0.999889
3039,0.896906
304,0.058496
3040,0.082817
3041,0.990881
3042,0.000276
3043,0.940659
3044,0.994241
3045,0.965741
3046,0.001811
3047,0.009457
3048,0.000587
3049,0.006918
305,0.003916
3050,0.994503
3051,1.000000
3052,0.999654
3053,0.147577
3054,0.002692
3055,0.896830
3056,0.001904
3057,0.999897
3058,0.030272
3059,0.527862
306,0.991097
3060,0.949773
3061,0.998285
3062,0.291729
3063,0.004059
3064,0.988621
3065,0.999991
3066,0.993772
3067,0.014302
3068,0.999885
3069,0.829180
307,0.999025
3070,0.999082
3071,0.069300
3072,0.979775
3073,0.999932
3074,0.993855
3075,1.000000
3076,0.991796
3077,0.000150
3078,0.999632
3079,0.001320
308,0.006230
3080,0.003245
3081,0.540510
3082,0.239686
3083,0.997293
3084,0.005516
3085,0.999999
3086,0.824117
3087,0.040228
3088,0.001968
3089,0.912298
309,0.034223
3090,0.000180
3091,0.001090
3092,0.998929
3093,0.011987
3094,0.999920
3095,0.959338
3096,0.948619
3097,0.031242
3098,0.000949
3099,0.998662
31,0.999995
310,0.099003
3100,0.021939
3101,1.000000
3102,0.922186
3103,1.000000
3104,0.688762
3105,0.965040
3106,0.007054
3107,0.842375
3108,0.067941
3109,0.100313
311,0.027886
3110,0.920110
3111,0.040163
3112,0.211060
3113,0.095265
3114,0.999526
3115,0.972169
3116,0.999761
3117,0.996158
3118,0.002446
3119,0.998708
312,0.919317
3120,0.203592
3121,0.004280
3122,0.007817
3123,0.003123
3124,0.924321
3125,0.999862
3126,0.004448
3127,0.003087
3128,0.999998
3129,0.710463
313,0.517849
3130,0.161385
3131,0.054699
3132,0.066848
3133,0.999997
3134,0.999341
3135,0.000272
3136,0.999933
3137,0.365359
3138,0.999736
3139,0.690415
314,0.330597
3140,0.976673
3141,0.668745
3142,0.755910
3143,0.999996
3144,0.001405
3145,0.994172
3146,0.000467
3147,0.999851
3148,0.997811
3149,0.999999
315,0.955868
3150,0.906327
3151,0.999485
3152,0.256367
3153,0.008452
3154,0.660573
3155,0.508606
3156,0.943272
3157,0.999816
3158,0.000126
3159,0.834580
316,0.017689
3160,0.999995
3161,0.019023
3162,0.990348
3163,0.001806
3164,0.068661
3165,0.015111
3166,0.982205
3167,0.011651
3168,0.014238
3169,0.009826
317,0.999675
3170,0.998869
3171,0.000364
3172,0.293361
3173,0.029416
3174,0.016116
3175,0.000323
3176,1.000000
3177,0.000373
3178,0.997175
3179,0.154120
318,0.001146
3180,0.014407
3181,0.999993
3182,0.873616
3183,0.704937
3184,0.999957
3185,0.014379
3186,0.133354
3187,0.999999
3188,0.098041
3189,0.999981
319,0.999554
3190,0.001867
3191,0.000761
3192,0.982003
3193,0.003042
3194,0.000960
3195,0.994840
3196,0.999993
3197,0.043301
3198,0.747753
3199,0.003364
32,0.114659
320,0.003069
3200,0.999993
3201,0.995851
3202,0.000700
3203,0.994641
3204,0.685638
3205,0.021548
3206,0.999998
3207,0.030165
3208,0.011853
3209,0.999994
321,0.003168
3210,0.903412
3211,0.001138
3212,0.989839
3213,0.000021
3214,0.012054
3215,0.996216
3216,0.989858
3217,0.996283
3218,0.010905
3219,0.032832
322,0.696665
3220,0.001291
3221,0.003790
3222,0.851537
3223,0.994034
3224,0.999996
3225,0.005254
3226,0.998816
3227,0.013866
3228,0.041829
3229,0.999608
323,0.035068
3230,0.002674
3231,0.003995
3232,0.000165
3233,0.000120
3234,0.997294
3235,0.998007
3236,0.000233
3237,0.999970
3238,0.998728
3239,0.991877
324,0.008935
3240,0.754526
3241,0.737781
3242,0.000159
3243,0.999751
3244,0.999272
3245,0.990868
3246,0.015959
3247,0.999580
3248,0.999203
3249,0.120927
325,0.744248
3250,0.550482
3251,0.227632
3252,0.994503
3253,0.983775
3254,0.947268
3255,0.000831
3256,0.099178
3257,0.002399
3258,0.490765
3259,0.007944
326,0.967913
3260,0.991208
3261,0.997088
3262,0.964418
3263,0.005400
3264,0.015693
3265,0.018887
3266,0.001880
3267,0.055675
3268,0.000049
3269,0.996025
327,0.981576
3270,0.125113
3271,0.017211
3272,0.971667
3273,0.922224
3274,0.997615
3275,0.005467
3276,0.989752
3277,0.999980
3278,0.001712
3279,0.987725
328,0.993918
3280,0.057827
3281,0.131748
3282,0.011316
3283,0.010409
3284,0.969243
3285,0.008825
3286,0.001647
3287,0.562180
3288,0.999919
3289,0.002239
329,0.000388
3290,0.092149
3291,0.991583
3292,0.682158
3293,0.999997
3294,0.985736
3295,0.040718
3296,0.002865
3297,0.000512
3298,0.999631
3299,0.116425
33,0.999976
330,0.052282
3300,0.000161
3301,0.986974
3302,0.999658
3303,0.999976
3304,0.991399
3305,0.005593
3306,0.020988
3307,0.007023
3308,0.999983
3309,0.999552
331,0.306369
3310,0.999856
3311,0.002563
3312,0.137662
3313,0.018933
3314,0.999999
3315,1.000000
3316,0.175194
3317,0.934858
3318,0.020225
3319,0.704068
332,0.951356
3320,0.001970
3321,1.000000
3322,0.012812
3323,0.990010
3324,0.153755
3325,0.853244
3326,0.216708
3327,0.999742
3328,0.999994
3329,1.000000
333,0.980705
3330,0.000747
3331,0.999822
3332,0.011136
3333,0.217444
3334,0.999997
3335,0.345673
3336,0.811494
3337,0.350546
3338,0.999029
3339,0.857454
334,0.013672
3340,0.999989
3341,0.033223
3342,0.005900
3343,0.000943
3344,0.986819
3345,0.032313
3346,0.850955
3347,0.000584
3348,0.168183
3349,0.022492
335,0.019973
3350,0.015774
3351,0.976364
3352,0.000043
3353,0.000947
3354,0.999867
3355,0.350759
3356,0.978930
3357,0.998250
3358,0.997807
3359,0.796830
336,0.087267
3360,0.008633
3361,0.999994
3362,0.996482
3363,0.973571
3364,0.999964
3365,0.014911
3366,0.999983
3367,1.000000
3368,0.010738
3369,0.005262
337,0.999983
3370,0.000426
3371,0.004038
3372,0.998574
3373,0.170648
3374,0.999957
3375,0.999959
3376,0.145942
3377,0.000164
3378,0.998391
3379,0.045907
338,0.001800
3380,0.999853
3381,0.070763
3382,0.021312
3383,0.871055
3384,0.235001
3385,0.999993
3386,0.000570
3387,0.000003
3388,0.011698
3389,0.001550
339,0.002235
3390,0.004095
3391,0.999979
3392,0.045452
3393,0.091558
3394,0.014515
3395,0.999972
3396,0.101529
3397,0.017078
3398,0.001416
3399,0.212866
34,0.000631
340,0.001651
3400,0.999794
3401,0.999994
3402,0.000466
3403,0.004421
3404,0.097324
3405,0.002248
3406,0.003168
3407,0.999875
3408,0.769753
3409,0.999991
341,0.027845
3410,0.999883
3411,0.104715
3412,0.607004
3413,0.994694
3414,0.999465
3415,0.009054
3416,0.971993
3417,0.999951
3418,0.000150
3419,0.999959
342,0.109391
3420,0.999999
3421,0.998913
3422,0.999976
3423,0.006270
3424,0.938658
3425,0.999910
3426,0.985712
3427,0.878879
3428,0.003698
3429,0.000218
343,0.005229
3430,0.980213
3431,0.027593
3432,0.999952
3433,0.999988
3434,1.000000
3435,0.998986
3436,0.835403
3437,0.976954
3438,0.013751
3439,0.000004
344,0.012638
3440,0.926319
3441,0.988409
3442,0.945757
3443,0.002106
3444,0.066472
3445,1.000000
3446,0.992628
3447,0.009204
3448,0.006315
3449,0.000097
345,0.262874
3450,0.098235
3451,0.038473
3452,0.505735
3453,0.088895
3454,0.999097
3455,0.666496
3456,0.002335
3457,0.014109
3458,0.013952
3459,0.999885
346,0.999858
3460,0.345421
3461,0.000278
3462,0.000573
3463,0.000340
3464,0.999986
3465,0.046532
3466,0.808192
3467,0.987882
3468,0.999947
3469,0.815077
347,0.023443
3470,0.999795
3471,0.999897
3472,0.071929
3473,0.000039
3474,0.003448
3475,0.000792
3476,0.007353
3477,0.114584
3478,0.999998
3479,0.998994
348,0.999315
3480,0.045285
3481,0.023522
3482,0.992109
3483,0.051148
3484,0.994990
3485,0.999999
3486,0.911136
3487,0.121963
3488,0.964003
3489,0.046166
349,0.775885
3490,1.000000
3491,0.998899
3492,0.022024
3493,0.000055
3494,0.877067
3495,0.968470
3496,0.000390
3497,0.999999
3498,0.004304
3499,0.000009
35,0.095142
350,0.994783
